"Date Time","Date Time(RAW)","free","free(RAW)","shared","shared(RAW)","buff/cache","buff/cache(RAW)","available","available(RAW)","used","used(RAW)","buffers","buffers(RAW)","cached","cached(RAW)","Available","Available(RAW)","Coverage","Coverage(RAW)"
"4/19/2020 4:47:37 AM","43939.9080683449","8021 MB","8021.0000","19 MB","19.0000","3249 MB","3249.0000","11050 MB","11050.0000","637 MB","637.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:48:37 AM","43939.9087628588","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11050 MB","11050.0000","637 MB","637.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:49:37 AM","43939.9094572917","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:50:37 AM","43939.9101516435","8021 MB","8021.0000","19 MB","19.0000","3249 MB","3249.0000","11050 MB","11050.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:51:37 AM","43939.9108461690","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","637 MB","637.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:52:37 AM","43939.9115400926","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:53:37 AM","43939.9122346296","8021 MB","8021.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","637 MB","637.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:54:37 AM","43939.9129295602","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11050 MB","11050.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:55:37 AM","43939.9136238542","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:56:37 AM","43939.9143184259","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:57:37 AM","43939.9150128472","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:58:37 AM","43939.9157072338","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 4:59:37 AM","43939.9164017477","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:00:37 AM","43939.9170961690","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:01:37 AM","43939.9177905324","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:02:37 AM","43939.9184845833","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:03:37 AM","43939.9191795139","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:04:37 AM","43939.9198740394","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:05:37 AM","43939.9205683565","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:06:37 AM","43939.9212629051","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:07:37 AM","43939.9219567245","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:08:37 AM","43939.9226513310","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:09:37 AM","43939.9233461111","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:10:37 AM","43939.9240406018","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:11:37 AM","43939.9247351042","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:12:37 AM","43939.9254289815","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:13:37 AM","43939.9261240625","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:14:37 AM","43939.9268184375","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:15:37 AM","43939.9275128241","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:16:37 AM","43939.9282072685","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:17:37 AM","43939.9289017361","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:18:37 AM","43939.9295962153","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","636 MB","636.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:19:37 AM","43939.9302905556","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:20:37 AM","43939.9309850347","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:21:37 AM","43939.9316795139","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:22:37 AM","43939.9323734028","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:23:37 AM","43939.9330680324","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:24:37 AM","43939.9337627431","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:25:37 AM","43939.9344572685","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:26:37 AM","43939.9351511458","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:27:37 AM","43939.9358462731","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:28:37 AM","43939.9365406481","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:29:37 AM","43939.9372349190","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:30:37 AM","43939.9379294907","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:31:37 AM","43939.9386239931","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:32:37 AM","43939.9393185069","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","633 MB","633.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:33:37 AM","43939.9400129745","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:34:37 AM","43939.9407074537","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:35:37 AM","43939.9414015046","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:36:37 AM","43939.9420962037","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:37:37 AM","43939.9427906366","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:38:37 AM","43939.9434848843","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:39:37 AM","43939.9441794444","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:40:37 AM","43939.9448739352","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:41:37 AM","43939.9455678472","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:42:37 AM","43939.9462628009","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:43:37 AM","43939.9469568519","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:44:37 AM","43939.9476517477","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:45:37 AM","43939.9483461690","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:46:37 AM","43939.9490406713","8024 MB","8024.0000","19 MB","19.0000","3249 MB","3249.0000","11053 MB","11053.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:47:37 AM","43939.9497351968","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11051 MB","11051.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:48:37 AM","43939.9504296065","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:49:37 AM","43939.9511239583","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","634 MB","634.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:50:37 AM","43939.9518183449","8023 MB","8023.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:51:37 AM","43939.9525128819","8022 MB","8022.0000","19 MB","19.0000","3249 MB","3249.0000","11052 MB","11052.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:52:37 AM","43939.9532073495","8022 MB","8022.0000","19 MB","19.0000","3250 MB","3250.0000","11051 MB","11051.0000","635 MB","635.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:53:37 AM","43939.9539017824","8039 MB","8039.0000","19 MB","19.0000","3249 MB","3249.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:54:37 AM","43939.9545961690","8039 MB","8039.0000","19 MB","19.0000","3249 MB","3249.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:55:37 AM","43939.9552906597","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:56:37 AM","43939.9559851273","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:57:37 AM","43939.9566794792","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:58:37 AM","43939.9573738426","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11069 MB","11069.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 5:59:37 AM","43939.9580683796","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:00:37 AM","43939.9587630440","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:01:37 AM","43939.9594573264","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:02:37 AM","43939.9601517361","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:03:37 AM","43939.9608461806","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:04:37 AM","43939.9615405556","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:05:37 AM","43939.9622350926","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:06:37 AM","43939.9629294907","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:07:37 AM","43939.9636240625","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:08:37 AM","43939.9643180093","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:09:37 AM","43939.9650128241","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:10:37 AM","43939.9657072801","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:11:37 AM","43939.9664016319","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:12:37 AM","43939.9670962153","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:13:37 AM","43939.9677906366","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:14:37 AM","43939.9684849537","8039 MB","8039.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:15:37 AM","43939.9691793171","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:16:37 AM","43939.9698735532","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:17:37 AM","43939.9705684259","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:18:37 AM","43939.9712628704","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:19:37 AM","43939.9719572801","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:20:37 AM","43939.9726515625","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:21:37 AM","43939.9733462153","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:22:37 AM","43939.9740406250","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:23:37 AM","43939.9747350579","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:24:37 AM","43939.9754294907","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:25:37 AM","43939.9761238194","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:26:37 AM","43939.9768184722","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:27:37 AM","43939.9775129977","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:28:37 AM","43939.9782072917","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:29:37 AM","43939.9789017593","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:30:37 AM","43939.9795961806","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:31:37 AM","43939.9802906134","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:32:37 AM","43939.9809851042","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:33:37 AM","43939.9816794329","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:34:37 AM","43939.9823738426","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:35:37 AM","43939.9830683681","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:36:37 AM","43939.9837627199","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:37:37 AM","43939.9844573611","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:38:37 AM","43939.9851518287","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:39:37 AM","43939.9858460648","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:40:37 AM","43939.9865406944","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:41:37 AM","43939.9872349537","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:42:37 AM","43939.9879289815","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:43:37 AM","43939.9886235185","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:44:37 AM","43939.9893178241","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11072 MB","11072.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:45:37 AM","43939.9900127662","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:46:37 AM","43939.9907073495","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:47:37 AM","43939.9914014236","8042 MB","8042.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:48:37 AM","43939.9920961574","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:49:37 AM","43939.9927906366","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:50:37 AM","43939.9934849884","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:51:37 AM","43939.9941791088","8039 MB","8039.0000","19 MB","19.0000","3249 MB","3249.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:52:37 AM","43939.9948739815","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:53:37 AM","43939.9955684028","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:54:37 AM","43939.9962623032","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:55:37 AM","43939.9969572569","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:56:37 AM","43939.9976512731","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:57:37 AM","43939.9983460995","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:58:37 AM","43939.9990407407","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 6:59:37 AM","43939.9997346065","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:00:37 AM","43940.0004295023","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:01:37 AM","43940.0011235764","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:02:37 AM","43940.0018184606","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:03:37 AM","43940.0025124537","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:04:37 AM","43940.0032073148","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:05:37 AM","43940.0039016782","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:06:37 AM","43940.0045961690","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:07:37 AM","43940.0052906250","8041 MB","8041.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:08:37 AM","43940.0059850463","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:09:37 AM","43940.0066794444","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
